GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AT1G04040,63.08658442,-3.031841504,0.341592964,-8.875597048,6.96E-19,5.32E-17
AT1G29660,37.1150482,-3.493509071,0.393831815,-8.870560829,7.28E-19,5.52E-17
AT1G55450,41.916063,-3.104522695,0.350112797,-8.867207141,7.50E-19,5.65E-17
AT4G33560,21.89528378,-3.753443282,0.424034058,-8.851749557,8.62E-19,6.43E-17
AT4G25080,137.2708623,-1.459446741,0.165076042,-8.841057284,9.48E-19,7.03E-17
AT3G55240,61.15122444,-2.233034652,0.252905451,-8.829523598,1.05E-18,7.76E-17
AT1G11260,37.7604543,-3.073269186,0.348940758,-8.80742395,1.28E-18,9.38E-17
AT3G61440,254.1700952,-1.354355167,0.154746116,-8.752110913,2.09E-18,1.50E-16
AT2G47450,99.02850614,-2.26201984,0.25863012,-8.746157793,2.21E-18,1.57E-16
AT2G38470,60.94109962,-2.732629518,0.312955278,-8.73169335,2.51E-18,1.78E-16
AT1G71030,38.00577826,-2.834997521,0.326449592,-8.684334701,3.81E-18,2.68E-16
AT4G36040,96.08157702,-1.989869997,0.229219102,-8.681082782,3.92E-18,2.74E-16
AT1G75500,48.59711003,-2.321278316,0.267597592,-8.674511211,4.15E-18,2.90E-16
AT1G72450,43.68497951,-2.919885902,0.33769431,-8.646535693,5.31E-18,3.69E-16
AT3G52720,23.25461333,-4.838780993,0.560740094,-8.629275925,6.17E-18,4.27E-16
AT5G44130,73.46725422,-2.338453172,0.272043801,-8.59587009,8.26E-18,5.66E-16
AT3G26570,74.06390793,-2.074183734,0.241931501,-8.573433897,1.00E-17,6.83E-16
AT1G68840,28.3048738,-6.624677816,0.777143888,-8.524390291,1.54E-17,1.02E-15
AT4G38970,1414.751552,-1.347188707,0.158039868,-8.524359864,1.54E-17,1.02E-15
AT1G68520,46.38169083,-2.597264847,0.30485435,-8.519690946,1.60E-17,1.05E-15
AT5G64940,77.72223807,-1.775797533,0.20922306,-8.48758035,2.11E-17,1.38E-15
AT2G05620,145.3966293,-1.3061262,0.15594041,-8.375803287,5.48E-17,3.51E-15
AT1G80440,21.17773071,-5.017595015,0.60230687,-8.330628894,8.04E-17,5.10E-15
AT3G59060,47.01279486,-2.226417562,0.268796005,-8.282926529,1.20E-16,7.47E-15
AT3G26510,38.90264265,-2.426433882,0.293694872,-8.261750915,1.44E-16,8.86E-15
AT3G55980,34.15131948,-3.989898179,0.484208186,-8.240046939,1.72E-16,1.06E-14
AT3G17390,215.0037858,-1.805275696,0.219377646,-8.22907769,1.89E-16,1.15E-14
AT5G49730,24.39170242,-4.833568843,0.588991696,-8.206514407,2.28E-16,1.37E-14
AT4G30170,24.80177706,-2.903643147,0.355997281,-8.156363271,3.45E-16,2.05E-14
AT5G28770,17.38831798,-4.683878601,0.575032276,-8.145418606,3.78E-16,2.22E-14
AT3G47470,3349.304351,-1.128640591,0.138604483,-8.14288665,3.86E-16,2.25E-14
AT1G09070,90.74369841,-2.158026808,0.265302113,-8.134223987,4.15E-16,2.40E-14
AT1G33811,29.37670325,-3.157755209,0.388313229,-8.131979474,4.22E-16,2.44E-14
AT3G53890,163.3717564,-1.179896759,0.1460936,-8.076306977,6.68E-16,3.77E-14
AT3G06070,20.08168542,-3.728016721,0.462259582,-8.064768936,7.34E-16,4.10E-14
AT5G05440,17.29499883,-4.251950707,0.527583427,-8.059295438,7.67E-16,4.25E-14
AT3G01060,40.38195891,-2.492727935,0.309765274,-8.047151011,8.47E-16,4.68E-14
AT1G60950,1202.516136,-1.252090424,0.155741698,-8.039532406,9.02E-16,4.95E-14
AT4G03210,48.82497575,-1.945388318,0.24269539,-8.015761311,1.09E-15,5.98E-14
AT1G19530,25.52976705,-3.285861896,0.411456182,-7.985933956,1.39E-15,7.53E-14
AT3G47340,34.3236025,-3.217810596,0.403721888,-7.970364484,1.58E-15,8.52E-14
AT1G55960,24.90012842,-3.064042648,0.385287001,-7.952623998,1.83E-15,9.75E-14
AT1G23390,40.13007756,-2.58761741,0.325677006,-7.945348809,1.94E-15,1.03E-13
AT5G56870,16.63494513,-5.013175465,0.635825554,-7.88451397,3.16E-15,1.63E-13
AT4G17460,15.9780368,-4.509154734,0.572478329,-7.876550961,3.37E-15,1.73E-13
AT1G43800,19.24346284,-5.507329599,0.700777397,-7.858885897,3.88E-15,1.98E-13
AT5G06980,24.66171892,-2.938951361,0.374689033,-7.843707988,4.37E-15,2.22E-13
AT1G19380,17.93300402,-4.770776401,0.608703525,-7.837602718,4.59E-15,2.33E-13
AT4G12420,41.35028592,-2.023217932,0.258181989,-7.836402314,4.64E-15,2.34E-13
AT1G15820,1492.385235,-1.346240523,0.171830319,-7.834708869,4.70E-15,2.37E-13
AT3G23030,92.7423893,-1.590344382,0.204256618,-7.786011526,6.92E-15,3.46E-13
AT5G59080,19.11588668,-4.406722545,0.566057174,-7.784942494,6.97E-15,3.48E-13
AT5G22580,26.21045445,-3.410037388,0.438088787,-7.783895605,7.03E-15,3.50E-13
AT1G11580,42.56482179,-2.819579921,0.362577704,-7.776484579,7.46E-15,3.70E-13
AT4G14040,93.31311995,-1.427190299,0.184117744,-7.751508719,9.08E-15,4.49E-13
AT4G21850,23.09928707,-3.791717802,0.493283126,-7.686696747,1.51E-14,7.35E-13
AT3G10720,21.52053928,-4.269304045,0.557430572,-7.658898267,1.88E-14,9.09E-13
AT4G35090,348.0966181,-2.78271121,0.363455613,-7.656261476,1.91E-14,9.25E-13
AT4G15545,152.4186192,-1.250466947,0.163448278,-7.650536071,2.00E-14,9.65E-13
AT5G63160,66.93567406,-1.6420269,0.21468296,-7.6486131,2.03E-14,9.74E-13
AT5G21170,26.86522996,-2.485177156,0.325102392,-7.644290601,2.10E-14,1.00E-12
AT5G40850,28.20391399,-2.339802514,0.306706513,-7.628799561,2.37E-14,1.12E-12
AT2G18328,25.07811137,-3.304729189,0.433252693,-7.627717602,2.39E-14,1.13E-12
AT3G02550,14.61880816,-4.148737402,0.544673568,-7.616924416,2.60E-14,1.22E-12
AT5G03380,35.28499087,-2.842587984,0.37340337,-7.612646835,2.69E-14,1.26E-12
AT5G07440,93.95811617,-1.365213787,0.179514484,-7.60503417,2.85E-14,1.33E-12
AT4G32480,16.46868104,-4.861753306,0.639261673,-7.605263249,2.84E-14,1.33E-12
AT1G27400,235.6350568,-1.222774655,0.161297203,-7.580879465,3.43E-14,1.59E-12
AT5G38420,2723.184147,-1.251062545,0.165062371,-7.579332192,3.47E-14,1.60E-12
AT2G23130,25.18598672,-3.051316678,0.403512041,-7.561897452,3.97E-14,1.82E-12
AT2G39570,40.35484407,-1.888719612,0.250253294,-7.547231782,4.45E-14,2.01E-12
AT5G64120,24.33240331,-4.145680916,0.549741425,-7.541147037,4.66E-14,2.10E-12
AT1G09750,75.86104516,-2.282671795,0.303177519,-7.529159155,5.11E-14,2.29E-12
AT1G32450,26.50943769,-3.158441192,0.420049835,-7.519205889,5.51E-14,2.46E-12
AT4G35750,94.58521724,-1.44957888,0.193766519,-7.481059598,7.37E-14,3.26E-12
AT5G64040,1050.205559,-1.056222122,0.14121362,-7.479605193,7.45E-14,3.29E-12
AT1G70410,74.6529236,-1.61594889,0.216381196,-7.468065244,8.14E-14,3.57E-12
AT1G44000,69.87510547,-1.586860008,0.2125805,-7.464748683,8.35E-14,3.65E-12
AT3G12320,19.69677387,-3.497879069,0.468598527,-7.464554126,8.36E-14,3.65E-12
AT1G71880,21.42848558,-4.096683539,0.551401809,-7.429579428,1.09E-13,4.67E-12
AT1G65845,21.73585015,-3.615850389,0.487864238,-7.411591398,1.25E-13,5.32E-12
AT5G65430,58.23022871,-1.853697274,0.251042699,-7.383991958,1.54E-13,6.49E-12
AT2G27402,19.46677845,-4.992461488,0.676325798,-7.381740427,1.56E-13,6.59E-12
AT3G07470,35.01070362,-2.200163597,0.298424162,-7.372605417,1.67E-13,7.03E-12
AT3G04730,104.3621207,-1.324033516,0.179932255,-7.358511228,1.86E-13,7.79E-12
AT2G23600,46.61175547,-2.846189476,0.387151766,-7.351611761,1.96E-13,8.19E-12
AT5G19230,20.21471967,-3.744950452,0.510032333,-7.342574605,2.10E-13,8.74E-12
AT3G61430,182.7409617,-1.184647422,0.161480496,-7.336164124,2.20E-13,9.15E-12
AT1G21500,332.0668606,-1.547431872,0.211180829,-7.327520601,2.34E-13,9.69E-12
AT3G28200,28.97343571,-2.351360456,0.321937845,-7.303771501,2.80E-13,1.15E-11
AT3G19710,51.97175162,-1.758628105,0.242877051,-7.240816273,4.46E-13,1.78E-11
AT1G69530,76.98143441,-1.929024227,0.266565495,-7.236586378,4.60E-13,1.83E-11
AT5G41080,18.03490343,-3.271201845,0.454488258,-7.197549745,6.13E-13,2.43E-11
AT2G30930,31.354646,-2.23089345,0.31036109,-7.188057798,6.57E-13,2.60E-11
AT5G08050,163.6446335,-1.135152089,0.158449402,-7.164129846,7.83E-13,3.08E-11
AT1G07180,34.89681653,-2.780296404,0.388271574,-7.160700368,8.03E-13,3.14E-11
AT1G21050,16.0833282,-3.742977577,0.524641287,-7.134355741,9.72E-13,3.79E-11
AT1G22690,67.84210112,-2.052325643,0.288966005,-7.102308264,1.23E-12,4.75E-11
AT4G30280,16.81284819,-5.124910947,0.722428576,-7.094003639,1.30E-12,5.02E-11
AT4G18205,15.72001099,-4.567643602,0.644380697,-7.08842401,1.36E-12,5.22E-11
AT3G50740,16.83960599,-3.713284069,0.524431353,-7.080591282,1.44E-12,5.48E-11
AT3G14415,371.5169496,-1.161865133,0.164189096,-7.076384261,1.48E-12,5.64E-11
AT4G21870,16.59583943,-3.852120635,0.545782483,-7.057977777,1.69E-12,6.41E-11
AT4G16990,34.01748052,-2.248441697,0.318764872,-7.053605636,1.74E-12,6.60E-11
AT2G37130,46.42481588,-2.482421208,0.353044675,-7.0314648,2.04E-12,7.65E-11
AT4G27310,19.5518556,-3.235835783,0.460782498,-7.022479802,2.18E-12,8.09E-11
AT2G41250,15.36308108,-3.330908762,0.480377469,-6.933940442,4.09E-12,1.49E-10
AT2G46830,21.33950656,-2.937355918,0.423703683,-6.932571127,4.13E-12,1.50E-10
AT1G76990,23.76374575,-2.408118844,0.348273445,-6.914448636,4.70E-12,1.70E-10
AT2G34510,17.43692368,-3.13039825,0.452994935,-6.910448683,4.83E-12,1.74E-10
AT1G52230,1166.062675,-1.201933338,0.173977636,-6.908550787,4.90E-12,1.76E-10
AT1G65490,17.37425617,-5.139325092,0.744484586,-6.903198785,5.08E-12,1.82E-10
AT1G32920,48.79351789,-2.018046484,0.292422136,-6.901141307,5.16E-12,1.84E-10
AT1G12110,43.41215631,-2.041998048,0.296082205,-6.896726687,5.32E-12,1.89E-10
AT2G40610,15.07411125,-4.875519826,0.707372262,-6.892438516,5.48E-12,1.94E-10
AT5G14200,62.37571628,-1.712387055,0.248626673,-6.88738273,5.68E-12,2.01E-10
AT1G67740,1103.901362,-1.168849613,0.169939874,-6.878018591,6.07E-12,2.14E-10
AT3G45030,100.7905894,-1.176842632,0.171211418,-6.873622373,6.26E-12,2.20E-10
AT4G21280,858.316079,-1.008339829,0.146926349,-6.862893131,6.75E-12,2.37E-10
AT4G34350,206.1345001,-1.294032764,0.188671223,-6.858665271,6.95E-12,2.42E-10
AT3G58120,15.39977119,-3.036267758,0.443752077,-6.842261514,7.80E-12,2.69E-10
AT2G29290,29.86151372,-2.194108195,0.321168603,-6.831639749,8.39E-12,2.89E-10
AT1G25230,17.00437391,-2.952090223,0.432183706,-6.830637478,8.45E-12,2.90E-10
AT4G24570,18.93659758,-3.995370534,0.585158877,-6.827838883,8.62E-12,2.96E-10
AT3G22890,187.4517993,-1.251674226,0.183753206,-6.811713679,9.64E-12,3.30E-10
AT3G23050,56.48133891,-2.266499208,0.333265712,-6.80087728,1.04E-11,3.53E-10
AT5G61130,38.40232147,-1.830663588,0.26976319,-6.786187508,1.15E-11,3.88E-10
AT4G15760,14.57952515,-3.48659813,0.514419587,-6.777732064,1.22E-11,4.09E-10
AT5G16130,213.9617249,-1.041935806,0.153774645,-6.775732168,1.24E-11,4.14E-10
AT4G17500,14.62741193,-4.258103158,0.628601007,-6.773936261,1.25E-11,4.18E-10
AT3G02380,15.77145511,-3.616687732,0.534552377,-6.76582481,1.33E-11,4.41E-10
AT5G08760,40.46672054,-2.553965946,0.377786773,-6.760337116,1.38E-11,4.57E-10
AT1G33590,84.14552485,-2.227524582,0.329624446,-6.757765109,1.40E-11,4.64E-10
AT1G80840,19.28543592,-3.402378087,0.503571093,-6.7565,1.41E-11,4.66E-10
AT3G58990,22.87459038,-2.772059203,0.4108126,-6.747746299,1.50E-11,4.93E-10
AT4G37520,18.20949063,-2.769115424,0.41085664,-6.739858031,1.59E-11,5.19E-10
AT5G13710,50.67423566,-1.610839588,0.239207555,-6.734066513,1.65E-11,5.39E-10
AT2G23810,47.94652797,-1.805739036,0.268255453,-6.731415941,1.68E-11,5.48E-10
AT3G16520,63.57935161,-1.636741117,0.243542111,-6.720567186,1.81E-11,5.89E-10
AT4G37610,13.1252311,-4.171107005,0.620934311,-6.717469027,1.85E-11,5.99E-10
AT2G29340,22.00928187,-2.688446897,0.400524487,-6.712315932,1.92E-11,6.20E-10
AT5G54270,2082.311643,-1.335817103,0.199472153,-6.696759853,2.13E-11,6.87E-10
AT3G13750,48.90118794,-2.411168928,0.360748663,-6.68379173,2.33E-11,7.49E-10
AT3G16530,59.70098323,-2.492502094,0.373700605,-6.669783414,2.56E-11,8.20E-10
AT4G15560,107.9375824,-1.291289523,0.193923355,-6.658762289,2.76E-11,8.83E-10
AT2G28950,31.13152645,-2.054315565,0.308748276,-6.653690811,2.86E-11,9.11E-10
AT5G44190,48.85547423,-2.027647818,0.304778865,-6.652849165,2.87E-11,9.14E-10
AT5G65730,20.87372293,-6.21532579,0.934338851,-6.652111045,2.89E-11,9.17E-10
AT1G75100,15.01966818,-3.463010391,0.5207399,-6.650172936,2.93E-11,9.27E-10
AT4G12730,62.79253077,-2.17909493,0.328198766,-6.639558576,3.15E-11,9.94E-10
AT5G42070,50.11591288,-1.674335277,0.25231317,-6.635940859,3.22E-11,1.02E-09
AT1G17860,46.21741053,-2.01481411,0.303735649,-6.633446272,3.28E-11,1.03E-09
AT3G56940,972.7906096,-1.508354518,0.227486993,-6.630508831,3.35E-11,1.05E-09
AT5G23020,18.33553473,-3.113768046,0.469737054,-6.628746915,3.39E-11,1.06E-09
AT1G75690,168.2925348,-1.27532102,0.192882546,-6.611904726,3.79E-11,1.18E-09
AT2G45170,38.25488452,-1.721919136,0.260758263,-6.603507464,4.02E-11,1.24E-09
AT5G16030,67.94825676,-2.790391386,0.423892823,-6.582775731,4.62E-11,1.41E-09
AT2G24790,105.0145286,-1.252406884,0.190346811,-6.579605293,4.72E-11,1.44E-09
AT4G10270,11.63023806,-5.076400695,0.77211035,-6.57470878,4.87E-11,1.48E-09
AT1G21910,11.90389329,-4.785216522,0.728329869,-6.570122587,5.03E-11,1.52E-09
AT4G17390,218.0636431,-1.020028372,0.155649822,-6.55335391,5.63E-11,1.69E-09
AT1G05010,148.0961328,-2.009093019,0.306836802,-6.54775765,5.84E-11,1.75E-09
AT5G52900,14.40340382,-3.567159404,0.545257391,-6.5421569,6.06E-11,1.81E-09
AT1G64720,346.3725978,-2.012416294,0.308205125,-6.529470566,6.60E-11,1.96E-09
AT4G24230,15.42792879,-2.852389821,0.43711799,-6.525445953,6.78E-11,2.00E-09
AT1G25550,43.31833942,-1.576115074,0.241753101,-6.519523701,7.05E-11,2.08E-09
AT2G25900,30.5904645,-2.254641478,0.345893762,-6.518306271,7.11E-11,2.09E-09
AT3G54880,29.15072143,-1.997678764,0.306820178,-6.510910653,7.47E-11,2.19E-09
AT3G23730,19.90159057,-2.515168392,0.386509635,-6.507388589,7.65E-11,2.23E-09
AT4G09650,813.6335389,-1.09392875,0.168201146,-6.503693801,7.84E-11,2.28E-09
AT2G04039,69.73593974,-1.375442263,0.212494714,-6.472830473,9.62E-11,2.78E-09
AT4G23820,23.92406037,-2.786273686,0.431487401,-6.457369747,1.07E-10,3.05E-09
AT2G34620,61.20859695,-1.543112499,0.239032994,-6.45564645,1.08E-10,3.08E-09
AT2G35260,90.62884954,-1.170467142,0.181721901,-6.440980079,1.19E-10,3.38E-09
AT1G15125,13.37412852,-5.928217528,0.921168924,-6.435537905,1.23E-10,3.50E-09
AT4G36670,11.74403358,-4.148402177,0.644952518,-6.432104787,1.26E-10,3.58E-09
AT5G08330,20.14244107,-2.644229797,0.41144069,-6.426758118,1.30E-10,3.69E-09
AT3G46600,22.20890457,-2.480020915,0.386411812,-6.418077391,1.38E-10,3.90E-09
AT5G19940,258.554269,-1.047780567,0.163392722,-6.4126514,1.43E-10,4.03E-09
AT5G19770,77.50535192,-1.433883358,0.223944256,-6.402858388,1.52E-10,4.28E-09
AT2G31810,29.82310729,-2.01126171,0.314349558,-6.398169363,1.57E-10,4.40E-09
AT3G05490,34.66635147,-1.859579637,0.29076954,-6.395372904,1.60E-10,4.46E-09
AT3G55750,199.5376694,-1.102705079,0.17273812,-6.383681132,1.73E-10,4.81E-09
AT1G76080,137.8439246,-1.437012224,0.225417263,-6.374898726,1.83E-10,5.08E-09
AT4G17490,13.67364727,-4.815831368,0.755708083,-6.372607992,1.86E-10,5.14E-09
AT4G22690,32.61566463,-2.69055351,0.423239638,-6.357045199,2.06E-10,5.68E-09
AT5G24210,26.17545402,-2.124525769,0.334971706,-6.34240364,2.26E-10,6.20E-09
AT5G42530,327.5529473,-1.579552484,0.249335531,-6.335047708,2.37E-10,6.49E-09
AT3G32980,141.4346123,-1.447719607,0.228795541,-6.327569156,2.49E-10,6.80E-09
AT5G67385,23.49127058,-2.210568318,0.350360631,-6.309408426,2.80E-10,7.58E-09
AT5G04950,16.3414279,-3.635185241,0.576237647,-6.308482724,2.82E-10,7.62E-09
AT4G21740,20.18763061,-2.480379312,0.393837563,-6.29797548,3.02E-10,8.13E-09
AT4G30190,58.96740696,-1.696342774,0.270180727,-6.278548414,3.42E-10,9.15E-09
AT3G20395,9.770038476,-8.108145248,1.294330418,-6.264355017,3.74E-10,9.98E-09
AT3G56290,74.7308531,-1.553711946,0.248096855,-6.262521726,3.79E-10,1.01E-08
AT1G33600,36.32297496,-2.419772875,0.386462349,-6.261341838,3.82E-10,1.01E-08
AT2G05100,1762.641047,-1.706415325,0.272885182,-6.253235557,4.02E-10,1.07E-08
AT5G12050,10.60582692,-3.90260424,0.624132434,-6.252846398,4.03E-10,1.07E-08
AT2G26190,19.30253598,-2.415102421,0.386322132,-6.251524882,4.06E-10,1.07E-08
AT1G12080,34.01138012,-2.212701425,0.354131543,-6.248247217,4.15E-10,1.10E-08
